NEIGHBORHOOD,Under_18_Crime_Count_unit,Over_18_Crime_Count_unit,Total_Crime_Count_unit,Under_18_Percent_Local_unit,Over_18_Percent_Local_unit,Under_18_Percent_Global_unit,Over_18_Percent_Global_unit,Park_Count_unit,Non_Park_Count_unit,Park_Global_Percent_unit,Other_Global_Percent_unit,Total_Facilities_unit,Activity_Count_unit,Cabin_Count_unit,Community_Count_unit,Concession_Count_unit,Dugout_Count_unit,Firehouse_Count_unit,Medic Station_Count_unit,OFFICE_Count_unit,Office_Count_unit,POLICE_Count_unit,Police_Count_unit,Pool_Count_unit,Pool Closed_Count_unit,Pool/Rec_Count_unit,Rec Center_Count_unit,Recycling_Count_unit,Restrooms_Count_unit,SERVICE_Count_unit,STORAGE_Count_unit,Salt Dome_Count_unit,Senior_Count_unit,Service_Count_unit,Shelter_Count_unit,Storage_Count_unit,TRAINING_Count_unit,Training_Count_unit,Utility_Count_unit,Vacant_Count_unit,Activity_Percent_unit,Cabin_Percent_unit,Community_Percent_unit,Concession_Percent_unit,Dugout_Percent_unit,Firehouse_Percent_unit,Medic Station_Percent_unit,OFFICE_Percent_unit,Office_Percent_unit,POLICE_Percent_unit,Police_Percent_unit,Pool_Percent_unit,Pool Closed_Percent_unit,Pool/Rec_Percent_unit,Rec Center_Percent_unit,Recycling_Percent_unit,Restrooms_Percent_unit,SERVICE_Percent_unit,STORAGE_Percent_unit,Salt Dome_Percent_unit,Senior_Percent_unit,Service_Percent_unit,Shelter_Percent_unit,Storage_Percent_unit,TRAINING_Percent_unit,Training_Percent_unit,Utility_Percent_unit,Vacant_Percent_unit,Total_Length_With_Steps_unit,Total_Steps_unit,Length_per_Step_unit,Zero_Steps_Total_Length_unit,tree_count_unit,Under_18_Count_unit_unit,Over_18_Count_unit_unit,Total_Count_unit_unit,Under_18_Percent_Local_unit_unit,Over_18_Percent_Local_unit_unit,Under_18_Percent_Global_unit_unit,Over_18_Percent_Global_unit_unit,Park_Count_unit_unit,Non_Park_Count_unit_unit,Park_Global_Percent_unit_unit,Other_Global_Percent_unit_unit,Total_Facilities_unit_unit,Activity_Count_unit_unit,Cabin_Count_unit_unit,Community_Count_unit_unit,Concession_Count_unit_unit,Dugout_Count_unit_unit,Firehouse_Count_unit_unit,Medic Station_Count_unit_unit,OFFICE_Count_unit_unit,Office_Count_unit_unit,POLICE_Count_unit_unit,Police_Count_unit_unit,Pool_Count_unit_unit,Pool Closed_Count_unit_unit,Pool/Rec_Count_unit_unit,Rec Center_Count_unit_unit,Recycling_Count_unit_unit,Restrooms_Count_unit_unit,SERVICE_Count_unit_unit,STORAGE_Count_unit_unit,Salt Dome_Count_unit_unit,Senior_Count_unit_unit,Service_Count_unit_unit,Shelter_Count_unit_unit,Storage_Count_unit_unit,TRAINING_Count_unit_unit,Training_Count_unit_unit,Utility_Count_unit_unit,Vacant_Count_unit_unit,Activity_Percent_unit_unit,Cabin_Percent_unit_unit,Community_Percent_unit_unit,Concession_Percent_unit_unit,Dugout_Percent_unit_unit,Firehouse_Percent_unit_unit,Medic Station_Percent_unit_unit,OFFICE_Percent_unit_unit,Office_Percent_unit_unit,POLICE_Percent_unit_unit,Police_Percent_unit_unit,Pool_Percent_unit_unit,Pool Closed_Percent_unit_unit,Pool/Rec_Percent_unit_unit,Rec Center_Percent_unit_unit,Recycling_Percent_unit_unit,Restrooms_Percent_unit_unit,SERVICE_Percent_unit_unit,STORAGE_Percent_unit_unit,Salt Dome_Percent_unit_unit,Senior_Percent_unit_unit,Service_Percent_unit_unit,Shelter_Percent_unit_unit,Storage_Percent_unit_unit,TRAINING_Percent_unit_unit,Training_Percent_unit_unit,Utility_Percent_unit_unit,Vacant_Percent_unit_unit,Total_Length_With_Steps_unit_unit,Total_Steps_unit_unit,Length_per_Step_unit_unit,Zero_Steps_Total_Length_unit_unit,tree_count_unit_unit,Under_18_Count,Over_18_Count,Total_Count,Under_18_Percent_Local,Over_18_Percent_Local,Under_18_Percent_Global,Over_18_Percent_Global,Park_Count,Non_Park_Count,Park_Global_Percent,Other_Global_Percent,Total_Facilities,Activity_Count,Cabin_Count,Community_Count,Concession_Count,Dugout_Count,Firehouse_Count,Medic Station_Count,OFFICE_Count,Office_Count,POLICE_Count,Police_Count,Pool_Count,Pool Closed_Count,Pool/Rec_Count,Rec Center_Count,Recycling_Count,Restrooms_Count,SERVICE_Count,STORAGE_Count,Salt Dome_Count,Senior_Count,Service_Count,Shelter_Count,Storage_Count,TRAINING_Count,Training_Count,Utility_Count,Vacant_Count,Activity_Percent,Cabin_Percent,Community_Percent,Concession_Percent,Dugout_Percent,Firehouse_Percent,Medic Station_Percent,OFFICE_Percent,Office_Percent,POLICE_Percent,Police_Percent,Pool_Percent,Pool Closed_Percent,Pool/Rec_Percent,Rec Center_Percent,Recycling_Percent,Restrooms_Percent,SERVICE_Percent,STORAGE_Percent,Salt Dome_Percent,Senior_Percent,Service_Percent,Shelter_Percent,Storage_Percent,TRAINING_Percent,Training_Percent,Utility_Percent,Vacant_Percent,Total_Length_With_Steps,Total_Steps,Length_per_Step,Zero_Steps_Total_Length,tree_count
Squirrel Hill South,456.64223676220695,2404.506777950996,2861.149014713203,0.5693793475837992,2.998138127120942,0.1254167088058792,0.04009181788997074,10.702552424114225,10.702552424114225,0.06995132303342631,0.19111700757346806,103.4580067664375,7.135034949409484,7.135034949409484,0.0,3.567517474704742,0.0,0.0,0.0,0.0,14.270069898818967,0.0,0.0,3.567517474704742,0.0,0.0,0.0,0.0,10.702552424114225,0.0,0.0,0.0,0.0,7.135034949409484,42.8102096964569,3.567517474704742,0.0,0.0,3.567517474704742,0.0,0.39639083052274904,1.783758737352371,0.0,0.11148492108452318,0.0,0.0,0.0,0.0,0.6204378216877809,0.0,0.0,0.1372122105655668,0.0,0.0,0.0,0.0,0.5945862457841234,0.0,0.0,0.0,0.0,0.26426055368183243,0.6904872531686597,0.14864656144603067,0.0,0.0,0.17837587373523708,0.0,4181.130480353957,1077.390277360832,13.844802915079327,0.0,18098.016149177154,1629.0791593374333,8578.119948386173,10207.199107723607,2.0312707722411885,10.695910160082507,0.44742630028493013,0.1430282609151508,38.181542796971094,38.181542796971094,0.24955256730046468,0.6818132642316258,369.0882470373872,25.454361864647396,25.454361864647396,0.0,12.727180932323698,0.0,0.0,0.0,0.0,50.90872372929479,0.0,0.0,12.727180932323698,0.0,0.0,0.0,0.0,38.181542796971094,0.0,0.0,0.0,0.0,25.454361864647396,152.72617118788438,12.727180932323698,0.0,0.0,12.727180932323698,0.0,1.4141312147026328,6.363590466161849,0.0,0.39772440413511556,0.0,0.0,0.0,0.0,2.213422770838903,0.0,0.0,0.4895069589355261,0.0,0.0,0.0,0.0,2.1211968220539488,0.0,0.0,0.0,0.0,0.9427541431350877,2.4633253417400702,0.5302992055134865,0.0,0.0,0.6363590466161849,0.0,14916.256052683373,3843.6086415617565,49.39157633338865,0.0,64564.98886967811,128,674,802,0.1596009975062344,0.8403990024937655,0.0351551771491348,0.0112380158399333,3.0,3.0,0.0196078431372549,0.0535714285714285,29,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,2,12,1,0,0,1,0,0.1111111111111111,0.5,0.0,0.03125,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.074074074074074,0.1935483870967742,0.0416666666666666,0.0,0.0,0.05,0.0,1172.0,302.0,3.880794701986755,0.0,5073
Squirrel Hill South,1182.6210517484183,6227.238975612765,7409.860027361183,1.4745898400853095,7.764637126699207,0.32480666073837305,0.10383057900146331,27.717680900353553,27.717680900353553,0.18116131307420621,0.4949585875063128,267.937582036751,18.478453933569035,18.478453933569035,0.0,9.239226966784518,0.0,0.0,0.0,0.0,36.95690786713807,0.0,0.0,9.239226966784518,0.0,0.0,0.0,0.0,27.717680900353553,0.0,0.0,0.0,0.0,18.478453933569035,110.87072360141421,9.239226966784518,0.0,0.0,9.239226966784518,0.0,1.0265807740871686,4.619613483392259,0.0,0.2887258427120162,0.0,0.0,0.0,0.0,1.6068220811799157,0.0,0.0,0.3553548833378655,0.0,0.0,0.0,0.0,1.5398711611307523,0.0,0.0,0.0,0.0,0.6843871827247784,1.7882374774421645,0.3849677902826876,0.0,0.0,0.4619613483392259,0.0,10828.374005071455,2790.2465439689245,35.85554306315051,0.0,46870.59840249786,10926.504312801055,57534.87427209305,68461.3785848941,13.62407021546266,71.73924472829557,3.000962458885206,0.95931428548717,256.0899448312747,256.0899448312747,1.6737904890932986,4.573034729129899,2475.536133368989,170.72662988751648,170.72662988751648,0.0,85.36331494375824,0.0,0.0,0.0,0.0,341.45325977503296,0.0,0.0,85.36331494375824,0.0,0.0,0.0,0.0,256.0899448312747,0.0,0.0,0.0,0.0,170.72662988751648,1024.3597793250988,85.36331494375824,0.0,0.0,85.36331494375824,0.0,9.484812771528693,42.68165747187912,0.0,2.667603591992445,0.0,0.0,0.0,0.0,14.845793903262297,0.0,0.0,3.283204420913773,0.0,0.0,0.0,0.0,14.227219157293034,0.0,0.0,0.0,0.0,6.323208514352456,16.521931924598366,3.5568047893232544,0.0,0.0,4.268165747187912,0.0,100045.80511408465,25779.721113014988,331.2775003777638,0.0,433048.0967096856,128,674,802,0.1596009975062344,0.8403990024937655,0.0351551771491348,0.0112380158399333,3.0,3.0,0.0196078431372549,0.0535714285714285,29,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,2,12,1,0,0,1,0,0.1111111111111111,0.5,0.0,0.03125,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.074074074074074,0.1935483870967742,0.0416666666666666,0.0,0.0,0.05,0.0,1172.0,302.0,3.880794701986755,0.0,5073
Squirrel Hill South,930.2279184676725,4898.231383181337,5828.45930164901,1.159885185121786,6.107520427906905,0.2554869317406402,0.0816712193944366,21.80221683908607,21.80221683908607,0.14249814927507237,0.38932530069796506,210.75476277783204,14.534811226057382,14.534811226057382,0.0,7.267405613028691,0.0,0.0,0.0,0.0,29.069622452114764,0.0,0.0,7.267405613028691,0.0,0.0,0.0,0.0,21.80221683908607,0.0,0.0,0.0,0.0,14.534811226057382,87.20886735634429,7.267405613028691,0.0,0.0,7.267405613028691,0.0,0.8074895125587433,3.6337028065143455,0.0,0.2271064254071466,0.0,0.0,0.0,0.0,1.2638966283528152,0.0,0.0,0.279515600501103,0.0,0.0,0.0,0.0,1.2112342688381146,0.0,0.0,0.0,0.0,0.5383263417058284,1.4065946347797464,0.3028085672095283,0.0,0.0,0.36337028065143456,0.0,8517.399378469625,2194.7564951346644,28.203309200230546,0.0,36867.54867489455,6760.343596067958,35597.434248045334,42357.7778441133,8.429356104822888,44.38582823945803,1.8567271617874064,0.5935378782500262,158.44555303284275,158.44555303284275,1.0355918498878611,2.829384875586474,1531.6403459841467,105.63036868856184,105.63036868856184,0.0,52.81518434428092,0.0,0.0,0.0,0.0,211.2607373771237,0.0,0.0,52.81518434428092,0.0,0.0,0.0,0.0,158.44555303284275,0.0,0.0,0.0,0.0,105.63036868856184,633.782212131371,52.81518434428092,0.0,0.0,52.81518434428092,0.0,5.868353816031213,26.40759217214046,0.0,1.6504745107587788,0.0,0.0,0.0,0.0,9.185249451179287,0.0,0.0,2.031353244010801,0.0,0.0,0.0,0.0,8.802530724046816,0.0,0.0,0.0,0.0,3.912235877354138,10.22229374405437,2.2006326810117014,0.0,0.0,2.6407592172140464,0.0,61899.396051497235,15950.185671972837,204.96488758773918,0.0,267931.4301785371,128,674,802,0.1596009975062344,0.8403990024937655,0.0351551771491348,0.0112380158399333,3.0,3.0,0.0196078431372549,0.0535714285714285,29,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,2,12,1,0,0,1,0,0.1111111111111111,0.5,0.0,0.03125,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.074074074074074,0.1935483870967742,0.0416666666666666,0.0,0.0,0.05,0.0,1172.0,302.0,3.880794701986755,0.0,5073
Squirrel Hill South,749.7855755150171,3948.089671071262,4697.875246586279,0.9348947325623654,4.922805076148705,0.2059284744616907,0.06582892323586928,17.57309942613321,17.57309942613321,0.11485685899433472,0.31380534689523554,169.87329445262105,11.715399617422142,11.715399617422142,0.0,5.857699808711071,0.0,0.0,0.0,0.0,23.430799234844283,0.0,0.0,5.857699808711071,0.0,0.0,0.0,0.0,17.57309942613321,0.0,0.0,0.0,0.0,11.715399617422142,70.29239770453285,5.857699808711071,0.0,0.0,5.857699808711071,0.0,0.6508555343012301,2.9288499043555354,0.0,0.18305311902222096,0.0,0.0,0.0,0.0,1.0187304015149685,0.0,0.0,0.225296146488887,0.0,0.0,0.0,0.0,0.9762833014518448,0.0,0.0,0.0,0.0,0.433903689534153,1.1337483500731105,0.2440708253629609,0.0,0.0,0.29288499043555355,0.0,6865.224175809375,1769.0253422307435,22.732530383474753,0.0,29716.111129591263,4392.018822268636,23126.724111008287,27518.74293327692,5.476332696095556,28.836314352878162,1.2062671854624083,0.38560607104640726,102.93794114692115,102.93794114692115,0.672797000960269,1.8381775204807325,995.0667644202377,68.62529409794743,68.62529409794743,0.0,34.312647048973716,0.0,0.0,0.0,0.0,137.25058819589486,0.0,0.0,34.312647048973716,0.0,0.0,0.0,0.0,102.93794114692115,0.0,0.0,0.0,0.0,68.62529409794743,411.7517645876846,34.312647048973716,0.0,0.0,34.312647048973716,0.0,3.8125163387748575,17.156323524486858,0.0,1.0722702202804286,0.0,0.0,0.0,0.0,5.967416878082384,0.0,0.0,1.3197171941912949,0.0,0.0,0.0,0.0,5.7187745081622845,0.0,0.0,0.0,0.0,2.5416775591832357,6.641157493349752,1.4296936270405693,0.0,0.0,1.7156323524486858,0.0,40214.4223413972,10362.419408790063,133.16033887879868,0.0,174068.05847944366,128,674,802,0.1596009975062344,0.8403990024937655,0.0351551771491348,0.0112380158399333,3.0,3.0,0.0196078431372549,0.0535714285714285,29,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,2,12,1,0,0,1,0,0.1111111111111111,0.5,0.0,0.03125,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.074074074074074,0.1935483870967742,0.0416666666666666,0.0,0.0,0.05,0.0,1172.0,302.0,3.880794701986755,0.0,5073
Squirrel Hill South,588.1680138350048,3097.0721978499473,3685.240211684952,0.7333765758541206,3.8616860322318542,0.16154023999862782,0.05163938637515541,13.785187824257925,13.785187824257925,0.0900992668252152,0.24616406829031975,133.25681563449328,9.19012521617195,9.19012521617195,0.0,4.595062608085975,0.0,0.0,0.0,0.0,18.3802504323439,0.0,0.0,4.595062608085975,0.0,0.0,0.0,0.0,13.785187824257925,0.0,0.0,0.0,0.0,9.19012521617195,55.1407512970317,4.595062608085975,0.0,0.0,4.595062608085975,0.0,0.5105625120095527,2.2975313040429874,0.0,0.14359570650268672,0.0,0.0,0.0,0.0,0.7991413231453867,0.0,0.0,0.1767331772340757,0.0,0.0,0.0,0.0,0.7658437680143289,0.0,0.0,0.0,0.0,0.34037500800636816,0.8893669564037371,0.191460942003582,0.0,0.0,0.22975313040429876,0.0,5385.413376676763,1387.7089076419645,17.83249462475749,0.0,23310.752610820153,2702.668847645425,14231.24065088294,16933.909498528366,3.3699112813533976,17.744689090876484,0.7422875165189291,0.23728621343698098,63.34380111668965,63.34380111668965,0.4140117720045075,1.1311393056551708,612.3234107946666,42.22920074445977,42.22920074445977,0.0,21.114600372229884,0.0,0.0,0.0,0.0,84.45840148891953,0.0,0.0,21.114600372229884,0.0,0.0,0.0,0.0,63.34380111668965,0.0,0.0,0.0,0.0,42.22920074445977,253.3752044667586,21.114600372229884,0.0,0.0,21.114600372229884,0.0,2.346066708025542,10.557300186114942,0.0,0.6598312616321839,0.0,0.0,0.0,0.0,3.6721044125617173,0.0,0.0,0.8121000143165327,0.0,0.0,0.0,0.0,3.519100062038312,0.0,0.0,0.0,0.0,1.5640444720170268,4.086696846238041,0.879775015509577,0.0,0.0,1.0557300186114942,0.0,24746.311636253424,6376.609312413425,81.94142925911729,0.0,107114.3676883222,128,674,802,0.1596009975062344,0.8403990024937655,0.0351551771491348,0.0112380158399333,3.0,3.0,0.0196078431372549,0.0535714285714285,29,2,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,2,12,1,0,0,1,0,0.1111111111111111,0.5,0.0,0.03125,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.074074074074074,0.1935483870967742,0.0416666666666666,0.0,0.0,0.05,0.0,1172.0,302.0,3.880794701986755,0.0,5073
Stanton Heights,51.85475310382398,1380.6328013893135,1432.4875544931374,0.2346368918725065,6.247207246105491,0.01424189868273093,0.02302013841416101,6.481844137977998,0.0,0.04236499436586926,0.0,6.481844137977998,0.0,0.0,0.0,0.0,0.0,6.481844137977998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2314944334992141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13864.664611134936,5619.758867626924,15.991539343869592,0.0,4537.290896584598,336.1144274323178,8949.046630385463,9285.16105781778,1.5208797621371835,40.493423666902544,0.09231376749033604,0.14921294923527165,42.01430342903973,0.0,0.27460329038588055,0.0,42.01430342903973,0.0,0.0,0.0,0.0,0.0,42.01430342903973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5005108367514182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89868.59503471598,36426.401072977445,103.65466555330562,0.0,29410.01240032781,8,213,221,0.0361990950226244,0.9638009049773756,0.0021971985718209,0.003551479783243,1.0,0.0,0.0065359477124183,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.0,867.0,2.4671280276816607,0.0,700
Stanton Heights,101.00627133067727,2689.291974179282,2790.2982455099595,0.45704195172252116,12.168741964612137,0.0277413543890898,0.04484021632645717,12.625783916334658,0.0,0.08252146350545528,0.0,12.625783916334658,0.0,0.0,0.0,0.0,0.0,12.625783916334658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45092085415480904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27006.551797039832,10946.554655462149,31.14942537144156,0.0,8838.04874143426,1275.2833560157994,33954.41935392066,35229.702709936464,5.7705129231484085,153.63990657882653,0.3502563460631099,0.5661428820995497,159.41041950197493,0.0,1.0418981666795748,0.0,159.41041950197493,0.0,0.0,0.0,0.0,0.0,159.41041950197493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.693229267927674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340978.8873147244,138208.83370821227,393.28591385781357,0.0,111587.29365138245,8,213,221,0.0361990950226244,0.9638009049773756,0.0021971985718209,0.003551479783243,1.0,0.0,0.0065359477124183,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.0,867.0,2.4671280276816607,0.0,700
Strip District,14.124022985373724,2349.2958232338297,2363.4198462192035,0.02813550395492736,4.679872157836313,0.003879160391478412,0.039171251742122826,9.416015323582483,0.0,0.06154258381426459,0.0,70.62011492686862,0.0,0.0,0.0,0.0,0.0,4.708007661791242,0.0,0.0,18.832030647164967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416015323582483,0.0,4.708007661791242,0.0,23.54003830895621,0.0,4.708007661791242,0.0,4.708007661791242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16814313077825854,0.0,0.0,0.8187839411810852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.138671774527494,0.0,0.5885009577239052,0.0,0.8718532707020813,0.0,0.1961669859079681,0.0,2.354003830895621,0.0,0.0,725.0331799158512,306.0204980164307,11.154356614090018,0.0,2288.0917236305436,66.49600843045509,11060.502735599031,11126.998744029488,0.1324621681881558,22.032873975296873,0.018263116844397475,0.18441855332386778,44.33067228697007,0.0,0.28974295612398737,0.0,332.48004215227553,0.0,0.0,0.0,0.0,0.0,22.165336143485035,0.0,0.0,88.66134457394014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33067228697007,0.0,22.165336143485035,0.0,110.82668071742518,0.0,22.165336143485035,0.0,22.165336143485035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916191479816079,0.0,0.0,3.8548410684321786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.776890762323355,0.0,2.7706670179356294,0.0,4.104691878423152,0.0,0.9235556726452083,0.0,11.082668071742518,0.0,0.0,3413.461766096695,1440.7468493265271,52.514796401487615,0.0,10772.353365733727,3,499,502,0.0059760956175298,0.99402390438247,0.0008239494644328,0.008320133388912,2.0,0.0,0.0130718954248366,0.0,15,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,5,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.125,0.0,0.1851851851851851,0.0,0.0416666666666666,0.0,0.5,0.0,0.0,154.0,65.0,2.3692307692307693,0.0,486
Terrace Village,8000000.0,289000000.0,297000000.0,26936.0269360269,973063.9730639732,2197.1985718209003,4818.674447686501,2000000.0,0.0,13071.8954248366,0.0,3000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037.037037037,0.0,41666.666666666606,0.0,0.0,0.0,0.0,322000000.0,124000000.0,2596774.193548387,0.0,261000000.0,8000000000000.0,289000000000000.0,297000000000000.0,26936026936.0269,973063973063.9733,2197198571.8209004,4818674447.686501,2000000000000.0,0.0,13071895424.836601,0.0,3000000000000.0,0.0,0.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000000.0,0.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037037037.037,0.0,41666666666.66661,0.0,0.0,0.0,0.0,322000000000000.0,124000000000000.0,2596774193548.387,0.0,261000000000000.0,8,289,297,0.0269360269360269,0.9730639730639732,0.0021971985718209,0.0048186744476865,2.0,0.0,0.0130718954248366,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,322.0,124.0,2.596774193548387,0.0,261
Terrace Village,104.53854186047367,3776.4548247096113,3880.9933665700846,0.3519816224258368,12.715336110133373,0.028711491859509015,0.06296715005768375,26.134635465118418,0.0,0.17081461088312688,0.0,39.201953197677625,0.0,0.0,0.0,13.067317732559209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.067317732559209,0.0,13.067317732559209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4083536791424753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4839747308355257,0.0,0.5444715721899661,0.0,0.0,0.0,0.0,4207.676309884065,1620.3473988373419,33.932873466806974,0.0,3410.5699281979532,1366.0383417892506,49348.13509713668,50714.17343892593,4.599455696260097,166.15533702739626,0.3751821867039915,0.8228117565174874,341.50958544731265,0.0,2.232088793773285,0.0,512.2643781709689,0.0,0.0,0.0,170.75479272365632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.75479272365632,0.0,170.75479272365632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33608727261426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.324251582357635,0.0,7.114783030152335,0.0,0.0,0.0,0.0,54983.04325701733,21173.594297733383,443.4116391694946,0.0,44567.0009008743,8,289,297,0.0269360269360269,0.9730639730639732,0.0021971985718209,0.0048186744476865,2.0,0.0,0.0130718954248366,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,322.0,124.0,2.596774193548387,0.0,261
